Expocode,Section_ID,Station_number,Cast_number,Bottle_number,Time[UTC],Date,Latitude,Longitude,Depth[m],CTD_Pressure[dbars],CTD_Temperature[ITS-90],Conductivity,Salinity[PSS-78],T_Alk[umol/kg],pH[in-situ],T_C[umol/kg],pCO2[uatm],NO2+NO3[umol/kg],PO4[umol/kg],SiO2[umol/kg],?ar,N:Si,N_Si(Index_A),N_Si(Index_B),delN(expected-measured),delSi (expected-measured),Potential_Alk,C:P_drawdown,N:P_drawdown,Si:P_drawdown,P:P_drawdown,C_drawdown,N_drawdown,Si_drawdown,P_drawdown,N:Si_drawdown,pH(SWS25),pCO2[TEQ 20DEGC],Mean Wind 1 Jun to Occupation[m/s scalar],Mean Wind Week Before Occupation[m/s scalar],Wind at time Occupied[m/s scalar],Wind 24 hr Mean [m/s scalar],del18O,Pw (Surface water vapour pressure)[atm],Pw[mbars],Pb (Barometric pressure)[mbars],xCO2 (ICELAND AVERAGE JUN/JUL)[ppm],Pb[atm],pCO2 atmosphere[atm],Temp[K],CO2 Sol [mol/kg/atm],CO2 Sol [mol/cc/atm],"Sc CO2, seawater [unitless]",KT CO2 ,delta pCO2,flux [mol/m2/h],flux [mol/m2/month],Pb Average [mbars],Pb Average [atm],pCO2 atmosphere average Pb [atm],CO2 Sol average Pb [mol/kg/atm],CO2 Sol average Pb [mol/cc/atm],"Sc CO2, seawater average Pb [(unitless)]",KT CO2 average Pb (cm/hr),delta pCO2 average Pb [atm],flux average Pb [mol/m2/h],flux month average Pb [mol/m2/month],,,,Mean Flux x area [mol/month],median flux x area [mol/month],sd x area,mean flux x area [g/month],median flux x area [g/month],sd,flux [g C/m2/month],,
RFI,A62013,300,1,1,18:19,20130624,59.2997,-40.1966,51.247,51.247,5.3276,-999,34.966,2318.84,8.024,2171,408.8,14.46,1.04,6.81,2.32,-999,-0.754394543,1.735982939,2.18,8.79,2333.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.731470003,761.7905884,,,,,,,,,,,,278.4776,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,300,1,1,18:19,20130624,59.2997,-40.1966,101.636,101.636,5.0098,-999,34.958,2314.67,8.023,2168.4,405.4,15.38,1.07,7.24,2.27,2.101947606,-0.805288342,1.843333126,1.74,8.81,2330.05,109.502215,17.75055902,8.123120662,1,2664.71034,431.955629,197.674208,24.334762,2.185189628,7.7278,766.7408447,,,,,,,,,,,,278.1598,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,303,1,1,8:05,20130625,59.3027,-37.5942,2.682,2.682,6.9326,-999,34.835,2310.57,8.096,2123.5,340.7,8.13,0.55,0.36,1.78,-999,-3.489141028,-2.304207712,0.67,7.89,2318.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8245,593.187561,6.891414141,7.443103448,6.63,9.028,,0.009652441,9.780335546,1002,398.4705882,0.988897113,390.2002007,280.0826,0.048734675,5.00E-05,1362,12.25,-49.5,-0.000303018,-0.22120304,1004.323077,0.991189812,391.1137737,0.048734675,5.00E-05,1362,13,-50.41377368,-0.000327446,-0.23903593,,,,,,,,,,-2.870821519,,
RFI,A62013,303,1,1,8:05,20130625,59.3027,-37.5942,10.058,10.058,6.9239,-999,34.843,2312.99,8.104,2122.3,334,8.29,0.56,0.52,2,-999,-3.422696346,-2.20495722,0.67,7.88,2321.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8312,582.0345459,,,,,,,,,,,,280.0739,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,303,1,1,8:05,20130625,59.3027,-37.5942,21.109,21.109,6.2706,-999,34.869,2311.63,8.042,2151.5,390.9,12.2,0.89,5.23,1.98,-999,-1.092096105,0.977085691,2.04,8.12,2323.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7646,699.8468018,,,,,,,,,,,,279.4206,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,303,1,1,8:05,20130625,59.3027,-37.5942,51.042,51.042,5.6552,-999,34.887,2311.97,8.021,2163.9,411.3,14.55,1,6.76,1.74,-999,-0.840719615,1.659429504,1.45,8.24,2326.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7349,755.4406738,,,,,,,,,,,,278.8052,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,303,1,1,8:05,20130625,59.3027,-37.5942,101.977,101.977,5.5198,-999,34.928,2315.14,8.013,2170,417.7,15.51,1.07,7.46,1.72,2.357230062,-0.671780477,2.009076235,1.61,8.59,2330.65,94.15076298,15.25505488,12.49487175,1,1236.72535,200.38407,164.12745,13.135585,1.220905278,7.7254,771.9924316,,,,,,,,,,,,278.6698,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,304,1,1,13:54,20130625,58.4519,-39.0023,2.01,2.01,6.2333,-999,34.755,2304.08,8.126,2109.6,313.8,7.71,0.53,0.55,1.68,-999,-3.124578849,-1.987919478,0.77,7.4,2311.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8402,564.2941895,7.4287,7.994827586,3.59,7.522,,0.009203624,9.325571608,992.8,398.4705882,0.979817419,386.7610501,279.3833,0.049965522,5.12E-05,1421,5.56,-72.96,-0.000207585,-0.151537066,1004.323077,0.991189812,391.2926141,0.049965522,5.12E-05,1421,14.32,-77.4926141,-0.000568323,-0.414875942,,,,,,,,,,-4.982660063,,
RFI,A62013,304,1,1,13:54,20130625,58.4519,-39.0023,9.34,9.34,6.2005,-999,34.778,2293.5,8.131,2097.4,308,7.67,0.54,0.57,2.11,-999,-3.088175646,-1.955995648,0.97,7.53,2301.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.844,554.7890625,,,,,,,,,,,,279.3505,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,304,1,1,13:54,20130625,58.4519,-39.0023,19.691,19.691,6.1969,-999,34.805,2313.47,8.119,2121.2,320.1,7.96,0.56,0.69,2.12,-999,-3.117952053,-1.936857603,1,7.71,2321.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8336,576.3629761,,,,,,,,,,,,279.3469,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,304,1,1,13:54,20130625,58.4519,-39.0023,49.422,49.422,5.6397,-999,34.817,2313.36,8.077,2142.6,355.5,10.23,0.79,4.75,2.07,-999,-0.593672632,1.163983907,2.41,7.1,2323.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7871,655.3240356,,,,,,,,,,,,278.7897,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,304,1,1,13:54,20130625,58.4519,-39.0023,99.505,99.505,4.768,-999,34.875,2315.92,8.029,2169.4,400,14.86,1.05,7.2,1.97,2.683333292,-0.597118566,1.974651865,1.94,8.55,2330.78,108.6481452,15.51351344,11.69558648,1,2891.1668,412.820255,311.223825,26.610365,1.326441685,7.729,764.6313477,,,,,,,,,,,,277.918,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,308,1,1,16:53,20130626,58.4472,-40.476,3.09,3.09,5.7733,-999,34.825,2314.03,8.099,2133.6,337.5,9.59,0.67,2.83,1.9,-999,-1.990424674,-0.443552197,1.13,7.22,2323.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8094,618.8123779,8.074326923,8.390344828,16.31,15.49,,0.008918071,9.036235637,999.6,398.4705882,0.986528497,389.5490016,278.9233,0.050763582,5.20E-05,1460,57.21,-52.05,-0.001549521,-1.131150188,1004.323077,0.991189812,391.4063983,0.050763582,5.20E-05,1460,16.17,-53.90639833,-0.000453676,-0.331183816,,,,,,,,,,-3.97751763,,
RFI,A62013,308,1,1,16:53,20130626,58.4472,-40.476,11.092,11.092,5.7735,-999,34.826,2307.13,8.098,2127.6,337.5,9.57,0.66,5.41,1.72,-999,0.298559283,2.002759771,0.99,4.49,2316.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8079,619.0266724,,,,,,,,,,,,278.9235,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,308,1,1,16:53,20130626,58.4472,-40.476,21.113,21.113,5.7733,-999,34.826,2312.25,8.099,2131.9,337.1,9.58,0.66,1.04,1.98,-999,-3.56733723,-2.132868933,0.98,8.86,2321.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8087,617.9778442,,,,,,,,,,,,278.9233,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,308,1,1,16:53,20130626,58.4472,-40.476,50.997,50.997,5.7219,-999,34.818,2309.37,8.082,2136.4,350.8,10.51,0.73,2.33,1.83,-999,-2.863041271,-1.215570555,1.17,8.62,2319.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7925,644.3525391,,,,,,,,,,,,278.8719,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,308,1,1,16:53,20130626,58.4472,-40.476,99.701,99.701,3.951,-999,34.841,2308.36,8.031,2166.5,395.2,15.15,1.06,7.36,1.76,3.128295822,-0.591552057,2.031616295,1.81,8.54,2323.51,90.19588895,14.0155928,13.76499971,1,2355.28615,365.989315,359.445575,26.11301,1.018205093,7.7186,783.0004272,,,,,,,,,,,,277.101,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,310,1,1,4:07,20130627,58.4477,-42.3354,2.184,2.184,6.1227,-999,34.912,2317.98,8.109,2130.1,329.5,8.74,0.68,6.9,2.06,-999,-999,-999,2.14,0.86,2326.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8238,595.8026123,8.415660377,8.385862069,12.39,13.874,,0.009133529,9.254548223,1008.2,398.4705882,0.995016038,392.8451831,279.2727,0.050114484,5.14E-05,1430,34.59,-63.35,-0.001125607,-0.82169327,1004.323077,0.991189812,391.3205447,0.050114484,5.14E-05,1430,17.52,-61.82054475,-0.000556217,-0.406038173,,,,,,,,,,-4.876518458,,
RFI,A62013,310,1,1,4:07,20130627,58.4477,-42.3354,2.184,2.184,6.1227,-999,34.912,2320.04,8.108,2132.6,330.9,8.72,0.7,9.34,2.03,-999,-999,-999,2.48,3.6,2328.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8227,598.5175171,,,,,,,,,,,,279.2727,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,310,1,1,4:07,20130627,58.4477,-42.3354,10.246,10.246,6.128,-999,34.913,2320.07,8.109,2131.9,329.4,8.74,0.68,7.74,1.97,-999,-999,-999,2.14,2.46,2328.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.824,595.7651978,,,,,,,,,,,,279.278,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,310,1,1,4:07,20130627,58.4477,-42.3354,20.439,20.439,6.1291,-999,34.912,2303.13,8.114,2113.7,322.8,8.69,0.76,5.26,2.05,-999,0.578121749,2.14716856,3.47,6.14,2311.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.828,583.8137207,,,,,,,,,,,,279.2791,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,310,1,1,4:07,20130627,58.4477,-42.3354,101.271,101.271,5.2433,-999,34.973,2315.06,8.024,2166.8,404.8,15.35,1.09,12.05,1.95,1.367956645,-999,-999,2.09,4.3,2330.41,139.1156549,19.05926464,17.66682023,1,2953.2765,404.607795,375.04769,21.22893,1.078816923,7.7323,758.1456299,,,,,,,,,,,,278.3933,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,312,1,1,21:31,20130627,58.4497,-44.5945,0.882,0.882,4.684,-999,34.972,2291.08,8.092,2121.5,339.1,9.4,0.74,3.18,1.86,-999,-1.592198367,-0.051516593,2.44,7.92,2300.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7867,651.7244263,7.690917431,8.469310345,11.18,11.48,,0.008273348,8.38296973,1015.3,398.4705882,1.002023193,395.9800852,277.834,0.052736601,5.41E-05,1560,27.49,-56.88,-0.000845148,-0.61695772,1004.323077,0.991189812,391.6633016,0.052736601,5.41E-05,1560,14.47,-52.56330161,-0.00041107,-0.300081012,,,,,,,,,,-3.603972954,,
RFI,A62013,312,1,1,21:31,20130627,58.4497,-44.5945,11.413,11.413,5.0968,-999,34.474,2294.35,8.086,2126.8,346,9.41,0.74,2.95,1.64,-999,-1.800103071,-0.271583492,2.43,8.15,2303.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7864,653.385498,,,,,,,,,,,,278.2468,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,312,1,1,21:31,20130627,58.4497,-44.5945,11.413,11.413,5.0968,-999,34.474,2291.35,8.087,2123.8,345.4,-999,-999,-999,1.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7866,648.925293,,,,,,,,,,,,278.2468,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,312,1,1,21:31,20130627,58.4497,-44.5945,21.636,21.636,5.1239,-999,34.491,2294.6,8.091,2124.8,341.8,9.41,0.73,3.31,1.86,-999,-1.482016827,0.06961166,2.27,7.64,2304.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7908,644.7981567,,,,,,,,,,,,278.2739,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,312,1,1,21:31,20130627,58.4497,-44.5945,51.682,51.682,5.62,-999,34.914,2319.95,8.086,2144.6,347.7,9.71,0.8,5.09,1.9,-999,-0.049745154,1.654628015,3.09,6.91,2329.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7954,642.2216797,,,,,,,,,,,,278.77,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,312,1,1,21:31,20130627,58.4497,-44.5945,100.768,100.768,5.4058,-999,34.919,2318.07,8.062,2153.7,367.9,11.51,0.93,10.72,1.85,1.701595426,-999,-999,3.37,3.23,2329.58,115.2731834,12.04407385,40.53039751,1,1419.02845,148.264175,498.934665,12.310135,0.297161503,7.7699,685.8757935,,,,,,,,,,,,278.5558,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,314,1,1,11:33,20130628,58.4499,-47.0686,4.59,4.59,4.9082,-999,34.367,2297.09,8.163,2098,283.1,2.43,0.43,2,1.76,-999,0.629192263,1.100773637,4.45,4.45,2299.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8516,541.1113892,7.521621622,7.998965517,6,7.404,,0.008405166,8.51653399,1010.9,398.4705882,0.99768073,394.1972162,278.0582,0.052498879,5.38E-05,1539,9.91,-111.1,-0.000592253,-0.432344855,1004.323077,0.991189812,391.6107761,0.052498879,5.38E-05,1539,14,-108.5107761,-0.000817651,-0.596884953,,,,,,,,,,-7.168588286,,
RFI,A62013,314,1,1,11:33,20130628,58.4499,-47.0686,4.59,4.59,4.9082,-999,34.367,2296.98,8.165,2097.2,282.1,-999,-999,-999,2.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8528,537.5495605,,,,,,,,,,,,278.0582,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,314,1,1,11:33,20130628,58.4499,-47.0686,9.902,9.902,4.9141,-999,34.367,2295.86,8.161,2097.8,284.7,2.28,0.44,2.24,2.12,-999,0.911493805,1.376513851,4.76,4.36,2298.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8507,543.7985229,,,,,,,,,,,,278.0641,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,314,1,1,11:33,20130628,58.4499,-47.0686,19.616,19.616,4.8813,-999,34.366,2268.64,8.161,2072,280.4,2.53,0.43,1.72,2.1,-999,0.334962487,0.803473899,4.35,4.73,2271.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8494,536.4934692,,,,,,,,,,,,278.0313,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,314,1,1,11:33,20130628,58.4499,-47.0686,51.139,51.139,4.0226,-999,34.488,2303.97,8.129,2124.7,308.7,5.89,0.64,2.41,2.07,-999,-0.628838834,0.363012438,4.35,7.19,2309.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8078,612.7935181,,,,,,,,,,,,277.1726,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,314,1,1,11:33,20130628,58.4499,-47.0686,101.464,101.464,4.5564,-999,34.849,2315.93,8.031,2170,397.6,12.66,1.04,6.82,2.12,1.918289055,-0.097369734,2.330937722,3.98,8.78,2328.59,131.4407975,16.85186934,9.489440367,1,4610.2656,591.076705,332.84065,35.074845,1.775854917,7.7276,766.9390259,,,,,,,,,,,,277.7064,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,316,1,1,22:14,20130628,58.4491,-48.4313,4.564,4.564,5.2237,-999,34.506,2303.89,8.16,2102.6,286.1,2.74,0.43,2.39,2.04,-999,-0.828614666,1.368722961,4.14,4.06,2306.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8543,539.1350098,7.64699115,7.966896552,5.84,6.234,,0.008589211,8.703017818,1010.9,398.4705882,0.99768073,394.1238796,278.3737,0.051865005,5.32E-05,1510,9.63,-108.02,-0.000553172,-0.403815755,1004.323077,0.991189812,391.5374395,0.051865005,5.32E-05,1510,14.53,-105.4374395,-0.000814502,-0.594586803,,,,,,,,,,-7.140987504,,
RFI,A62013,316,1,1,22:14,20130628,58.4491,-48.4313,10.175,10.175,5.2209,-999,34.505,2302.59,8.157,2102.6,288,3.09,0.45,2.68,1.68,-999,-0.920948035,1.529099563,4.11,4.07,2305.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8516,542.6115112,,,,,,,,,,,,278.3709,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,316,1,1,22:14,20130628,58.4491,-48.4313,20.556,20.556,5.3173,-999,34.548,2307.05,8.165,2102.3,282.7,3.67,0.45,3.05,2.18,-999,-0.976259698,1.690308843,3.53,3.7,2310.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8596,530.5541382,,,,,,,,,,,,278.4673,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,316,1,1,22:14,20130628,58.4491,-48.4313,51.446,51.446,4.633,-999,34.712,2312.75,8.12,2131.4,317.2,6.88,0.65,5.32,2.11,-999,-1.478747607,2.792673102,3.52,4.43,2319.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.809869015,612.9400024,,,,,,,,,,,,277.783,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,316,1,1,22:14,20130628,58.4491,-48.4313,101.082,101.082,4.1607,-999,34.815,2313.66,8.035,2168.9,392.4,13.07,1.04,6.92,2.1,1.479776383,-0.006273368,2.292132638,3.57,8.68,2326.73,104.9458616,16.08973239,5.564312429,1,3600.32625,551.982565,190.89214,34.30651,2.891593991,7.7255,770.8414307,,,,,,,,,,,,277.3107,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,3.467,3.467,4.9762,-999,34.464,2300.05,8.155,2103.7,290.1,3.43,0.47,2.68,1.75,-999,0.761728198,1.418501651,4.09,4.37,2303.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8451,552.4632568,7.717652174,7.981034483,6.87,6.318,,0.008444222,8.556108201,1010.4,398.4705882,0.997187269,393.9850233,278.1262,0.052340654,5.36E-05,1532,12.17,-103.89,-0.00067822,-0.495100577,1004.323077,0.991189812,391.5952132,0.052340654,5.36E-05,1532,14.64,-101.4952132,-0.000796943,-0.581768602,,,,,,,,,,-6.98704091,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,10.638,10.638,4.9837,-999,34.463,2300.53,8.155,2103.6,289.2,3.45,0.48,2.68,1.75,-999,0.752362325,1.411995899,4.23,4.52,2303.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8461,550.8021851,,,,,,,,,,,,278.1337,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,20.836,20.836,4.9807,-999,34.486,2304.35,8.148,2110.1,294.9,3.73,0.47,2.81,2.12,-999,0.736104584,1.443844847,3.79,4.24,2308.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8398,561.2431641,,,,,,,,,,,,278.1307,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,50.666,50.666,4.7623,-999,34.55,2307.35,8.146,2114.9,296.1,4.67,0.52,3.18,2.1,-999,0.622830538,1.487951001,3.65,4.62,2312.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8341,569.2939453,,,,,,,,,,,,277.9123,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,50.666,50.666,4.7623,-999,34.55,2305.92,8.147,2112.9,294.8,-999,-999,-999,2.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8354,564.9631348,,,,,,,,,,,,277.9123,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,50.666,50.666,4.7623,-999,34.55,2305.9,8.147,2112.9,294.8,-999,-999,-999,2.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8354,565.0195923,,,,,,,,,,,,277.9123,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,100.798,100.798,4.1232,-999,34.815,2309.85,8.033,2166.1,393.6,13.54,1.05,7.11,2.02,1.621971203,-0.058492526,2.31891476,3.26,8.64,2323.39,99.20652224,16.96746753,7.478738626,1,4150.66845,709.89619,312.90044,41.838665,2.2687606,7.7232,773.8330688,,,,,,,,,,,,277.2732,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,318,1,1,7:13,20130629,58.4465,-49.5691,100.798,100.798,4.1232,-999,34.815,2311.28,8.033,2167.5,393.8,-999,-999,-999,1.61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7232,768.93396,,,,,,,,,,,,277.2732,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,319,1,1,13:33,20130629,57.4439,-49.5944,2.67,2.67,5.3631,-999,34.749,2315.47,8.168,2107.3,281.1,4.35,0.29,0.05,2.24,-999,-1.992898678,-1.367741326,0.29,4.3,2319.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.864,526.0447998,7.521293103,7.480344828,5.33,4.942,,0.00867081,8.785698441,1013.1,398.4705882,0.999851962,394.9565364,278.5131,0.051533317,5.28E-05,1497,8.54,-113.86,-0.000513836,-0.375100279,1004.323077,0.991189812,391.5049246,0.051533317,5.28E-05,1497,14.23,-110.4049246,-0.000829751,-0.605718398,,,,,,,,,,-7.27467796,,
RFI,A62013,319,1,1,13:33,20130629,57.4439,-49.5944,19.823,19.823,5.2096,-999,34.745,2315.87,8.17,2107.9,279.5,4.6,0.34,0.08,2.23,-999,-2.0834649,-1.42069614,0.84,5.02,2320.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8653,526.7714233,,,,,,,,,,,,278.3596,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,319,1,1,13:33,20130629,57.4439,-49.5944,19.823,19.823,5.2096,-999,34.745,2314.77,8.17,2107,279.5,-999,-999,-999,2.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8626,525.9633179,,,,,,,,,,,,278.3596,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,319,1,1,13:33,20130629,57.4439,-49.5944,19.823,19.823,5.2096,-999,34.745,2311.43,8.173,2102.5,277,-999,-999,-999,2.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8651,521.1955566,,,,,,,,,,,,278.3596,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,319,1,1,13:33,20130629,57.4439,-49.5944,50.477,50.477,4.5931,-999,34.761,2313.52,8.109,2136.7,326.2,7.99,0.58,1.98,1.92,-999,-1.99219182,-0.726800945,1.29,6.72,2321.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7999,630.2131958,,,,,,,,,,,,277.7431,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,319,1,1,13:33,20130629,57.4439,-49.5944,100.965,100.965,4.2145,-999,34.827,2313.18,8.018,2174.6,410.1,14.35,1.04,6.33,1.57,3.484307885,-1.126997235,1.317887526,2.29,9.27,2327.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.71,801.9089966,,,,,,,,,,,,277.3645,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,320,1,1,17:08,20130630,57.4475,-49.0491,4.314,4.314,5.6004,-999,34.658,2308.37,8.154,2106.1,291.6,4.56,0.47,2.65,2.18,-999,0.2060492,1.022560346,2.96,4.4,2312.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8549,540.2233276,7.490826446,7.153793103,8.29,6.258,,0.008813742,8.930523818,1010.2,398.4705882,0.996989884,393.7591287,278.7504,0.051126514,5.24E-05,1476,16.79,-102.16,-0.000899066,-0.656318302,1004.323077,0.991189812,391.4479706,0.051126514,5.24E-05,1476,14.23,-99.84797055,-0.000744568,-0.543534845,,,,,,,,,,-6.527853488,,
RFI,A62013,320,1,1,17:08,20130630,57.4475,-49.0491,10.38,10.38,5.6002,-999,34.656,-999,-999,-999,-999,4.44,0.47,2.51,-999,-999,0.138544231,0.929209724,3.08,4.54,4.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,278.7502,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,320,1,1,17:08,20130630,57.4475,-49.0491,20.897,20.897,5.544,-999,34.669,2311.23,8.152,2109.7,292.8,4.64,0.48,2.62,2.17,-999,0.142078522,0.968169575,3.04,4.58,2315.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8524,543.7688599,,,,,,,,,,,,278.694,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,320,1,1,17:08,20130630,57.4475,-49.0491,51.425,51.425,4.8346,-999,34.695,2310.14,8.126,2125.1,312.3,6.69,0.6,3.77,2,-999,0.198185402,1.388784125,2.91,5.23,2316.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.818,598.0762939,,,,,,,,,,,,277.9846,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
